model,ad_id,period,budget,target_CPA,target_conversion,conversion,CPA,budget_used,win_rate,spend,total_win,trajectory_length,CPA_violation
best_model.pt,40094971,20260207,12.328767,1.53,[5.22223499],4.634053899726434,2.660470600713589,0.9999999226464202,0.08456042249145698,12.328766822814936,13,5,0.7388697061850004
best_model.pt,46573939,20260207,432.71964,80.19,[3.05107332],0.929327189,61.30596346303232,0.13166344993500056,0.0003087771866258881,56.97336,17,72,-0.2354911884704361
best_model.pt,49311445,20260207,431.85236,1.8,[279.38898166],0.0,0.0,0.0,0.0,0.0,0,65,-1.0
best_model.pt,49847522,20260207,937.1593,1.84,[756.13697984],1.3153107923,361.73880047711026,0.507703769367227,2.2592452421425332e-05,475.79931,4,66,195.5971706059629
best_model.pt,51225207,20260207,105.26316,2.7,[3.96279239],13.69730617283588,7.684952916462397,0.9999999999999999,0.11340702872655017,105.26316070556639,64,5,1.8462788076819432
best_model.pt,51225953,20260207,54.45402,1.07,[16.52033907],48.65483915268397,1.119190224096411,1.0,0.0019258258092288785,54.45402145385742,24,7,0.045972120778495135
best_model.pt,51711872,20260207,117.17214,1.34,[105.968494],0.0,0.0,0.0,0.0,0.0,0,45,-1.0
best_model.pt,51867779,20260207,240.31079,6.1,[60.62360374],21.420468683983966,11.21874517977096,1.0000000000000004,0.1422199865861838,240.31079101562509,53,71,0.8391385828139152
best_model.pt,52697878,20260207,256.73526,1.7,[146.14289987],0.0,0.0,0.0,0.0,0.0,0,72,-1.0
best_model.pt,53375682,20260207,125.0,2.2,[2.06456001],7.035920894437626,17.76597322645395,1.0000000000000004,0.07343037632803441,125.00000000000004,203,6,7.075442200630391
best_model.pt,53854143,20260207,571.02985,1.09,[366.8150792],0.0,0.0,0.0,0.0,0.0,0,26,-1.0
best_model.pt,54547571,20260207,31.74728,6.5,[5.58273037],3.5539902793125524,8.93285256653485,0.9999999399208842,0.028314100759921194,31.74728012084961,6,11,0.3742850102361307
best_model.pt,55113470,20260207,420.41623,3.33,[34.42696221],0.0,0.0,0.0,0.0,0.0,0,57,-1.0
best_model.pt,55199224,20260207,78.07889,6.5,[6.50898521],10.787337613444457,7.2380121489967895,1.0000000000000004,0.008888888888888889,78.07888793945315,36,6,0.11354033061489069
best_model.pt,55273179,20260207,148.76033,4.1,[10.45811196],18.073707815302527,8.230758375073734,0.9999999999999997,0.038949435983543744,148.76033020019526,349,27,1.0075020893961102
best_model.pt,55954706,20260207,1000.0,33.01,[0.71305768],1.6020604051,14.057388766939466,0.022520799999999997,0.12264069264069265,22.520799999999998,22,55,-0.5741475467519336
best_model.pt,56069198,20260207,355.1182,6.0,[32.74950256],38.18391084908053,9.300204651206506,0.9999999999999996,0.01092896174863388,355.11819458007795,66,33,0.5500341085344177
best_model.pt,56094571,20260207,305.08475,6.1,[0.99213791],8.496784474199998,8.803309231135163,0.24517721930851974,0.03529867539643861,74.79983,80,65,0.44316547028953235
best_model.pt,56864799,20260207,6.76347,5.22,[1.4825993],1.3131120762125168,5.150714203829517,0.9999998589963203,0.036585365853658534,6.76347017288208,9,3,-0.013273101369145838
