model,ad_id,period,budget,target_CPA,target_conversion,conversion,CPA,budget_used,win_rate,spend,total_win,trajectory_length,CPA_violation
best_model.pt,40094971,20260207,12.328767,1.53,[5.22223499],2.659120464232179,4.636406041863482,0.9999999226464208,0.8,12.328766822814943,16,1,2.030330802981661
best_model.pt,46573939,20260207,432.71964,80.19,[3.05107332],0.001348164,240.8973260478341,0.0007510867862343829,1.689645850229792e-05,0.32501,1,72,2.004081789670159
best_model.pt,49311445,20260207,431.85236,1.8,[279.38898166],76.10602362526352,5.674351775479246,1.0,0.9921875,431.85235595703125,127,1,2.1524177365545762
best_model.pt,49847522,20260207,937.1593,1.84,[756.13697984],204.5165483427451,4.582315244265374,0.9999999999999999,0.9864864864864865,937.1593017578124,146,1,1.4903886745324366
best_model.pt,51225207,20260207,105.26316,2.7,[3.96279239],7.767108624187393,13.552423719856955,1.0000000000000004,0.7534246575342466,105.26316070556646,55,1,4.019416103893535
best_model.pt,51225953,20260207,54.45402,1.07,[16.52033907],21.07128292251163,2.5842763855353468,1.0,1.0,54.45402145385742,19,1,1.415211456871462
best_model.pt,51711872,20260207,117.17214,1.34,[105.968494],34.29401569215964,3.4166934448246424,1.0000000000000009,1.0,117.1721420288087,175,1,1.549771163967797
best_model.pt,51867779,20260207,240.31079,6.1,[60.62360374],15.956395669500003,11.015954519104344,0.7314483850563797,0.013432062966031482,175.77494000000004,33,71,0.8058942116930881
best_model.pt,52697878,20260207,256.73526,1.7,[146.14289987],46.940360958229554,5.469392422628199,1.0000000000000002,0.9627329192546583,256.7352600097657,153,2,2.217289570126987
best_model.pt,53375682,20260207,125.0,2.2,[2.06456001],4.483693951954019,27.87879223262595,0.9999999999999992,0.4053030303030303,124.9999999999999,107,1,11.67217801289519
best_model.pt,53854143,20260207,571.02985,1.09,[366.8150792],234.10168039894774,2.4392385512954835,0.9999999999999998,0.9962121212121212,571.0298461914061,156,2,1.2378334647703972
best_model.pt,54547571,20260207,31.74728,6.5,[5.58273037],1.4128563506928349,22.470265738633433,0.9999999399208842,0.8,31.74728012084961,4,1,2.456963959789759
best_model.pt,55113470,20260207,420.41623,3.33,[34.42696221],40.11326212484524,10.48072872903851,0.9999999999999993,0.8133333333333334,420.4162292480466,549,1,2.147366056805851
best_model.pt,55199224,20260207,78.07889,6.5,[6.50898521],5.174753364388526,15.088423998784192,0.9999999999999994,0.7555555555555555,78.07888793945308,68,1,1.3212959998129525
best_model.pt,55273179,20260207,148.76033,4.1,[10.45811196],8.733811567699998,10.32296025374206,0.6060674904301979,0.016586643387167175,90.15879999999996,152,58,1.5177952424043235
best_model.pt,55954706,20260207,1000.0,33.01,[0.71305768],0.0,0.0,0.0,0.0,0.0,0,55,-1.0
best_model.pt,56069198,20260207,355.1182,6.0,[32.74950256],27.519242774427077,12.904358764032615,0.9999999999999999,0.8352941176470589,355.11819458007807,71,1,1.1507264606721026
best_model.pt,56094571,20260207,305.08475,6.1,[0.99213791],0.0,0.0,0.0,0.0,0.0,0,65,-1.0
best_model.pt,56864799,20260207,6.76347,5.22,[1.4825993],0.780567077297055,8.664804992157213,0.9999998589963203,0.5428571428571428,6.76347017288208,19,1,0.6599243947170903
best_model.pt,57374168,20260207,122.44898,13.0,[0.78899592],0.0,0.0,0.0,0.0,0.0,0,72,-1.0
best_model.pt,57521810,20260207,626.1568,4.5,[311.66269259],25.892609249919964,24.18283800947959,0.9999999999999986,0.43003884314993884,626.1567993164053,907,3,4.373964002106575
best_model.pt,57579039,20260207,69.34497,5.0,[24.4980702],6.831703774397097,10.150463609464849,1.0,1.0,69.344970703125,1,1,1.0300927218929696
best_model.pt,57654377,20260207,2386.3882,430.5,[3.73110848],0.0003466892,133.97022398164796,1.951903731347406e-05,1.1111111111111112e-05,0.046579999999999996,1,72,-0.688803196326021
best_model.pt,57699816,20260207,73.77049,11.1,[1.97007807],0.0,0.0,0.0,0.0,0.0,0,57,-1.0
best_model.pt,57813819,20260207,1.3888888,2.63,[0.74368292],0.011905257256965097,116.6520096056626,0.9999993133549375,0.3333333333333333,1.3888888359069824,2,1,43.354374345896304
best_model.pt,57950075,20260207,3.5460992,3.69,[1.46942648],0.4924421854805388,7.2010320997400505,0.9999997310639072,0.6428571428571429,3.5460991859436035,9,1,0.9514991837599923
best_model.pt,57950895,20260207,56.603775,2.13,[18.7517804],5.140800714980124,11.010690192440714,0.9999999999999999,0.9142857142857143,56.603775024414055,32,1,4.169337840777909
best_model.pt,57951243,20260207,373.10922,2.23,[167.37513284],68.91635579734275,5.413942926630381,0.9999999999999999,0.9601449275362319,373.1092224121093,155,2,1.4277770763785687
best_model.pt,58134130,20260207,8.695652,2.0,[4.70832875],1.7868313181469482,4.8665182064059325,0.9999998903274635,1.0,8.69565200805664,5,1,1.4332591032029662
best_model.pt,58283047,20260207,420.41623,3.33,[11.93555116],0.5677956006,20.58384989915348,0.02779968799231196,0.012072434607645875,11.68744,12,71,5.1813364476732815
best_model.pt,58417305,20260207,1.0332358,52.0,[0.00749337],0.0,0.0,0.0,0.0,0.0,0,72,-1.0
best_model.pt,58419221,20260207,46.08295,52.0,[0.94974251],0.0,0.0,0.0,0.0,0.0,0,72,-1.0
best_model.pt,58432699,20260207,116.6156,35.0,[8.01935741],0.0,0.0,0.0,0.0,0.0,0,72,-1.0
best_model.pt,58435300,20260207,48.31349,57.2,[1.78000805],0.035039933200000005,301.5016734771208,0.218673906640394,0.0001592356687898089,10.564900000000003,15,60,4.271008207266795
best_model.pt,58492787,20260207,23.529411,2.9,[9.26852865],0.5720915314,5.679500817898634,0.13809099143990095,0.02,3.2492,2,50,0.9584484934918729
best_model.pt,58588021,20260207,11.049724,1.2,[0.68905492],2.45084182,4.201044602280941,0.9317969806867938,0.011029411764705883,10.296100000000001,3,68,2.5008703627886946
best_model.pt,58803527,20260207,159.76765,7.1,[11.84005197],8.3487747072,14.185700293500872,0.7412841506043675,0.017857142857142856,118.43323,18,56,0.9979859836681216
